DEG MITF-X6 vs EV-SkMEL28,,,,,,,,,,,,,
target_id,ens_gene,ext_gene,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,LogFC
ENST00000471651,ENSG00000117448,AKR1A1,2.93E-05,0.000989038,-1.517954984,0.363257995,4.325260532,0.742289472,0.088946964,0.008994976,0.174965778,0.174965778,-2.189944654
ENST00000576422,ENSG00000262826,INTS3,2.26E-24,8.99E-22,-1.516624997,0.148872551,6.402423876,0.695179886,0.008041796,0.036284277,0.026171266,0.036284277,-2.188025891
ENST00000512605,ENSG00000143624,INTS3,2.26E-24,8.99E-22,-1.516624997,0.148872551,6.402423876,0.695179886,0.008041796,0.036284277,0.026171266,0.036284277,-2.188025891
ENST00000617581,ENSG00000164651,SP8,7.17E-05,0.002160434,-1.509184147,0.380089812,4.044971664,0.761176821,0.04642594,0.082401422,0.242510591,0.242510591,-2.17729102
ENST00000392039,ENSG00000135898,GPR55,4.47E-07,2.28E-05,-1.508989203,0.29894045,4.543252577,0.657456053,0.045841522,-0.037825598,0.132889264,0.132889264,-2.177009776
ENST00000373313,ENSG00000204103,MAFB,0.000210522,0.005557546,-1.501115318,0.405045285,3.928642529,0.894581834,0.049487184,0.24307589,0.278636181,0.278636181,-2.165650168
ENST00000328089,ENSG00000171621,SPSB1,1.35E-18,3.33E-16,-1.488980398,0.169171766,7.008590536,0.682507755,0.0023061,0.054932072,0.021793779,0.054932072,-2.148143192
ENST00000377474,ENSG00000178695,KCTD12,3.95E-10,3.53E-08,-1.485418146,0.237434724,4.772307081,0.660204021,0.014062337,0.020686665,0.098688159,0.098688159,-2.143003952
ENST00000367495,ENSG00000118508,RAB32,4.60E-13,6.47E-11,-1.48380887,0.205038352,7.43451479,0.701123748,0.001200136,0.082881315,0.020480248,0.082881315,-2.140682258
ENST00000593411,ENSG00000099331,MYO9B,7.38E-06,0.000289403,-1.476108341,0.329312705,4.30526985,0.661771103,0.037596264,0.008171411,0.179297451,0.179297451,-2.129572751
ENST00000429204,ENSG00000143772,ITPKB,3.50E-11,3.74E-09,-1.474842233,0.222654584,7.048637783,0.706459999,0.046374429,0.052775699,0.021612851,0.052775699,-2.127746145
ENST00000397860,ENSG00000197971,MBP,3.55E-07,1.85E-05,-1.472817647,0.289262665,7.263440664,0.678495762,0.146496535,-0.077982087,0.020849243,0.020849243,-2.124825286
ENST00000311320,ENSG00000174791,RIN1,3.64E-06,0.000154122,-1.469508517,0.317339442,5.666952946,0.683687574,0.162604687,-0.084787612,0.038803955,0.038803955,-2.120051224
ENST00000505560,ENSG00000039319,ZFYVE16,2.93E-06,0.000126396,-1.467667005,0.313915161,7.249217198,0.78437223,0.061368175,0.135717281,0.020889306,0.135717281,-2.117394485
ENST00000371384,ENSG00000124098,FAM210B,5.17E-10,4.50E-08,-1.467564746,0.236180506,7.915440022,0.710981049,0.000660865,0.110901598,0.020534238,0.110901598,-2.117246957
ENST00000462676,ENSG00000069424,KCNAB2,2.11E-06,9.35E-05,-1.466718606,0.309254535,4.406869186,0.680444797,0.033174017,0.043590423,0.158102718,0.158102718,-2.116026236
ENST00000494390,ENSG00000157680,DGKI,2.91E-06,0.000125527,-1.464768151,0.313191584,4.612289439,0.781165585,0.027832415,0.168345522,0.121530322,0.168345522,-2.113212327
ENST00000338415,ENSG00000115828,QPCT,6.58E-16,1.23E-13,-1.461635502,0.180936674,7.712477706,0.666516234,0.000971999,0.064504161,0.020315585,0.064504161,-2.108692872
ENST00000536974,ENSG00000052126,PLEKHA5,0.000815612,0.017605198,-1.461134996,0.436493044,4.134982085,0.784848886,0.161776461,0.042242081,0.219275895,0.219275895,-2.107970795
ENST00000469668,ENSG00000178104,PDE4DIP,0.000406549,0.009734315,-1.45965239,0.412821464,3.876451432,0.633258208,0.042967636,-0.014361427,0.297875486,0.297875486,-2.105831848
ENST00000314557,ENSG00000187098,MITF,1.50E-05,0.000543336,-1.451025226,0.335189675,5.837043821,0.794167691,0.034014434,0.190689803,0.034616161,0.190689803,-2.09338549
ENST00000616406,ENSG00000108219,TSPAN14,5.51E-06,0.000223086,-1.450923302,0.319266559,6.161717965,0.77621864,0.010737076,0.193125195,0.028994137,0.193125195,-2.093238444
ENST00000287461,ENSG00000156853,ZNF689,5.72E-27,2.71E-24,-1.443349122,0.134224355,7.296381505,0.626101072,0.00146686,0.034565494,0.020762046,0.034565494,-2.08231122
ENST00000523347,ENSG00000104413,ESRP1,6.48E-07,3.21E-05,-1.440480649,0.289468786,6.467206541,0.736496448,0.004364319,0.163220037,0.025545422,0.163220037,-2.078172892
ENST00000382788,ENSG00000159788,RGS12,9.79E-10,8.13E-08,-1.436878576,0.2350617,6.315837851,0.684612588,0.005648809,0.104859196,0.02708797,0.104859196,-2.072976202
ENST00000538291,ENSG00000073060,SCARB1,1.35E-08,9.34E-07,-1.436480469,0.252939765,4.756769046,0.625139456,0.027257017,0.014246969,0.100700032,0.100700032,-2.072401854
ENST00000465904,ENSG00000135596,MICAL1,2.23E-07,1.21E-05,-1.433475623,0.276762282,4.606552748,0.648406454,0.030755875,0.040767534,0.122438846,0.122438846,-2.068066782
ENST00000400228,ENSG00000088387,DOCK9,2.40E-17,5.22E-15,-1.429835167,0.168759478,5.749624322,0.610435994,0.020322879,0.010376245,0.036636644,0.036636644,-2.062814718
ENST00000622179,ENSG00000198053,SIRPA,1.24E-09,1.02E-07,-1.427065616,0.234918507,5.389305543,0.676467571,0.05692933,0.05344408,0.048429199,0.05344408,-2.058819102
ENST00000359741,ENSG00000104635,SLC39A14,0.000757976,0.016519105,-1.424613138,0.423022405,6.678790452,0.698654259,0.334112647,-0.195523543,0.023783264,0.023783264,-2.055280928
ENST00000337318,ENSG00000189319,FAM53B,8.54E-34,6.28E-31,-1.418970004,0.117101262,6.660103175,0.592393616,0.003501041,0.01646622,0.02392437,0.02392437,-2.047139611
ENST00000296657,ENSG00000164236,ANKRD33B,2.26E-08,1.48E-06,-1.4125521,0.252653899,4.679411615,0.596985287,0.016299951,0.015081739,0.111368035,0.111368035,-2.037880539
ENST00000291592,ENSG00000160233,LRRC3,1.80E-05,0.000639128,-1.406946815,0.32808507,4.291031342,0.60425954,0.032849254,0.012287097,0.182430372,0.182430372,-2.029793827
ENST00000367211,ENSG00000215817,ZC3H11B,9.46E-06,0.000361865,-1.401586022,0.316443438,4.716057352,0.60306997,0.094095317,-0.045328144,0.106177582,0.106177582,-2.022059843
ENST00000519845,ENSG00000164953,TMEM67,3.99E-05,0.001290439,-1.400371372,0.34086878,5.00537546,0.689879897,0.158993872,-0.007813986,0.073389179,0.073389179,-2.020307474
ENST00000418664,ENSG00000096696,DSP,0.001213187,0.024736081,-1.399327895,0.432457052,5.243271974,0.626444538,0.318221217,-0.240075443,0.055816987,0.055816987,-2.018802057
ENST00000358397,ENSG00000104413,ESRP1,4.07E-05,0.00131542,-1.398809461,0.340892936,4.712677378,0.758261678,0.065231353,0.167184636,0.10664592,0.167184636,-2.018054115
ENST00000334181,ENSG00000186230,ZNF749,1.00E-20,2.92E-18,-1.395079632,0.149436324,5.691003939,0.577104997,0.00651681,0.018023293,0.03814562,0.03814562,-2.012673113
ENST00000301776,ENSG00000162174,ASRGL1,9.35E-06,0.000357907,-1.394294105,0.314619998,6.186757187,0.725134432,0.01961982,0.178351667,0.028657353,0.178351667,-2.011539838
ENST00000395863,ENSG00000101144,BMP7,1.67E-17,3.70E-15,-1.391236936,0.163389016,6.035245483,0.59877601,0.007162358,0.046229583,0.030883661,0.046229583,-2.007129278
ENST00000370058,ENSG00000198910,L1CAM,4.74E-09,3.51E-07,-1.389267967,0.237242029,4.963279325,0.626128823,0.035250457,0.051878008,0.077317104,0.077317104,-2.004288659
ENST00000392040,ENSG00000135898,GPR55,8.06E-21,2.36E-18,-1.382697821,0.147741157,6.056451825,0.557507926,0.013111663,2.98E-05,0.030543236,0.030543236,-1.994809947
ENST00000262345,ENSG00000081985,IL12RB2,0.000204842,0.005433001,-1.373750289,0.369986984,5.912895268,0.671797052,0.240719971,-0.086020029,0.033060766,0.033060766,-1.981901396
ENST00000400068,ENSG00000198053,SIRPA,1.91E-08,1.28E-06,-1.370521545,0.243875332,5.768639717,0.631227316,0.082775638,0.027546462,0.036174717,0.036174717,-1.977243306
ENST00000258052,ENSG00000135587,SMPD2,1.18E-17,2.68E-15,-1.367080364,0.159796619,5.556464457,0.577363288,0.008915541,0.041705389,0.042154379,0.042154379,-1.972278734
ENST00000328557,ENSG00000174004,NRROS,1.36E-09,1.11E-07,-1.36285707,0.224903386,5.904591018,0.617391026,0.005983544,0.095179522,0.033222827,0.095179522,-1.966185814
ENST00000284881,ENSG00000154642,C21orf91,9.48E-17,1.95E-14,-1.34782783,0.16217033,6.683874118,0.56412433,0.002418393,0.050180039,0.023745426,0.050180039,-1.944503218
ENST00000338492,ENSG00000151640,DPYSL4,1.70E-08,1.15E-06,-1.347088965,0.238841747,4.811693323,0.520948911,0.020311523,-0.017420687,0.093779238,0.093779238,-1.943437263
ENST00000448504,ENSG00000141337,ARSG,1.88E-13,2.77E-11,-1.34523134,0.182855378,5.258356786,0.556906468,0.011928379,0.034580047,0.054943799,0.054943799,-1.940757277
ENST00000566673,ENSG00000156853,ZNF689,2.13E-10,1.99E-08,-1.343562081,0.211524573,6.009313388,0.592461411,0.005328888,0.084156403,0.031313993,0.084156403,-1.938349048
ENST00000263734,ENSG00000116016,EPAS1,2.44E-07,1.32E-05,-1.338150414,0.259236467,5.758875996,0.55560313,0.097996817,-0.046675342,0.036410275,0.036410275,-1.930541668
ENST00000422240,ENSG00000143801,PSEN2,0.000742833,0.016251836,-1.335316734,0.39585327,5.268944918,0.587012184,0.259052989,-0.168562367,0.054346634,0.054346634,-1.926453535
ENST00000394836,ENSG00000167994,RAB3IL1,1.31E-07,7.38E-06,-1.33116971,0.252238754,5.31197788,0.615359751,0.043318572,0.083930206,0.052050207,0.083930206,-1.920470647
ENST00000572862,ENSG00000167291,TBC1D16,3.41E-11,3.66E-09,-1.324457022,0.199839411,6.409248808,0.569657469,0.01300811,0.06686347,0.026103054,0.06686347,-1.910786292
ENST00000368485,ENSG00000160712,IL6R,7.02E-10,6.01E-08,-1.323956837,0.214732045,6.368290618,0.579863089,0.003991953,0.088227749,0.026520989,0.088227749,-1.910064678
ENST00000396307,ENSG00000069974,RAB27A,5.57E-05,0.001735217,-1.311253415,0.325359384,7.033205034,0.672725111,0.006432594,0.205284863,0.021681099,0.205284863,-1.891737527
ENST00000550776,ENSG00000135404,CD63,3.26E-26,1.43E-23,-1.309554947,0.12364215,7.329682817,0.516188128,0.004433993,0.026140769,0.020681777,0.026140769,-1.889287157
ENST00000263268,ENSG00000118242,MREG,5.70E-15,9.81E-13,-1.307323623,0.167379729,5.9981815,0.515616865,0.024528331,0.007326326,0.031503617,0.031503617,-1.88606804
ENST00000297029,ENSG00000006747,SCIN,0.000255361,0.006547242,-1.307038845,0.357424744,4.144668096,0.535049306,0.038644679,0.01612933,0.216860216,0.216860216,-1.885657191
ENST00000424846,ENSG00000241015,TPM3P9,1.20E-17,2.72E-15,-1.304391887,0.152511616,5.682239742,0.495558928,0.008136809,0.002869208,0.038382777,0.038382777,-1.881838441
ENST00000261622,ENSG00000103257,SLC7A5,4.04E-10,3.59E-08,-1.299593122,0.207852534,8.354701432,0.556616668,0.003103477,0.083301875,0.022045872,0.083301875,-1.874915292
ENST00000366784,ENSG00000143772,ITPKB,3.67E-11,3.91E-09,-1.296380675,0.195920345,5.181968168,0.532320296,0.017125157,0.043714237,0.059644406,0.059644406,-1.870280712
ENST00000366779,ENSG00000163050,COQ8A,2.56E-06,0.000111982,-1.296376965,0.275655149,4.682695798,0.538430391,0.041078841,0.026892204,0.110892681,0.110892681,-1.87027536
ENST00000519921,ENSG00000158669,GPAT4,0.000744488,0.016272286,-1.29481435,0.383916149,4.912204551,0.519516809,0.212335227,-0.16508035,0.082447992,0.082447992,-1.868020986
ENST00000264433,ENSG00000052795,FNIP2,2.85E-20,8.14E-18,-1.28932476,0.139771108,7.150735236,0.508449747,0.001262791,0.037809134,0.021207126,0.037809134,-1.860101187
ENST00000356025,ENSG00000198053,SIRPA,4.75E-13,6.66E-11,-1.288211471,0.178122452,7.858449056,0.528529841,0.005785181,0.057670036,0.020443562,0.057670036,-1.858495051
ENST00000374279,ENSG00000148154,UGCG,2.91E-24,1.15E-21,-1.274935431,0.125454216,7.077199355,0.491397976,0.001417231,0.03006029,0.021491381,0.03006029,-1.839341786
ENST00000393913,ENSG00000115363,EVA1A,3.17E-05,0.001058946,-1.271996672,0.30572718,5.955605265,0.622511482,0.02741532,0.159522897,0.032257212,0.159522897,-1.835102057
ENST00000429989,ENSG00000108219,TSPAN14,7.32E-07,3.56E-05,-1.271376609,0.256706071,4.716645354,0.536255302,0.025699693,0.061131998,0.106096321,0.106096321,-1.834207496
ENST00000490337,ENSG00000169282,KCNAB1,2.89E-05,0.000975503,-1.270953338,0.303896056,5.230380104,0.569587633,0.128121255,-0.002043145,0.056584371,0.056584371,-1.833596845
ENST00000608933,ENSG00000163644,PPM1K,4.98E-06,0.000203741,-1.270652737,0.278299958,6.288584002,0.594075308,0.005293853,0.149607881,0.027397728,0.149607881,-1.833163169
ENST00000509337,ENSG00000153071,DAB2,1.34E-05,0.000490989,-1.269108059,0.291484604,5.269794075,0.605832832,0.071513113,0.098413437,0.0542993,0.098413437,-1.830934672
ENST00000479689,ENSG00000106266,SNX8,6.50E-07,3.21E-05,-1.268618469,0.254966036,5.1355289,0.50890804,0.067161391,-0.009899617,0.062853969,0.062853969,-1.830228343
ENST00000498088,ENSG00000172458,IL17D,1.00E-06,4.74E-05,-1.266089595,0.258829054,5.126035034,0.572839354,0.012156489,0.12182847,0.063544321,0.12182847,-1.826579951
ENST00000351578,ENSG00000082074,FYB1,0.000162984,0.004451856,-1.260813986,0.334397684,4.284197881,0.618555654,0.039695671,0.152068623,0.183947951,0.183947951,-1.818968861
ENST00000372271,ENSG00000126882,FAM78A,1.38E-09,1.12E-07,-1.259225349,0.207876164,5.832583159,0.527120993,0.007232141,0.079192859,0.034713093,0.079192859,-1.816676944
ENST00000565644,ENSG00000103257,SLC7A5,1.32E-13,1.99E-11,-1.253856205,0.169348431,7.95990101,0.498351066,0.005541009,0.051816774,0.02062111,0.051816774,-1.808930912
ENST00000358984,ENSG00000180777,ANKRD30B,1.11E-11,1.28E-09,-1.252815209,0.184459175,5.522839653,0.493064549,0.024759809,0.027300182,0.043290565,0.043290565,-1.807429073
ENST00000296589,ENSG00000164175,SLC45A2,6.81E-08,4.08E-06,-1.246166686,0.230939051,7.124412371,0.535122423,0.010827685,0.095838005,0.021304204,0.095838005,-1.797837289
ENST00000377893,ENSG00000158292,GPR153,1.56E-10,1.50E-08,-1.241656429,0.194030337,7.584979072,0.505027805,0.00111432,0.074181224,0.020324837,0.074181224,-1.791330367
ENST00000241125,ENSG00000121743,GJA3,2.23E-11,2.46E-09,-1.237117984,0.184912003,5.215042979,0.495113432,0.010861857,0.056616845,0.057523041,0.057523041,-1.784782779
ENST00000445155,ENSG00000148834,GSTO1,0.000148889,0.004109945,-1.236901483,0.326108336,5.689844389,0.469562937,0.174516476,-0.136668142,0.038176819,0.038176819,-1.784470436
ENST00000524872,ENSG00000178538,CA8,1.72E-07,9.54E-06,-1.233373227,0.235950642,5.804861185,0.530070214,0.016431679,0.094913731,0.035329921,0.094913731,-1.779380242
ENST00000513610,ENSG00000145555,MYO10,7.80E-18,1.81E-15,-1.227389675,0.142677869,8.356747655,0.465322075,0.000700702,0.040013246,0.022056499,0.040013246,-1.770747807
ENST00000340857,ENSG00000189060,H1F0,6.99E-23,2.44E-20,-1.226549732,0.124547037,7.589039337,0.456427437,0.001113868,0.029910061,0.020322812,0.029910061,-1.769536025
ENST00000470308,ENSG00000123200,ZC3H13,0.00067104,0.014960523,-1.226008031,0.360469126,4.180219462,0.509535681,0.051741049,0.041685349,0.208134932,0.208134932,-1.768754516
ENST00000557457,ENSG00000185567,AHNAK2,0.000295492,0.007418853,-1.2245538,0.338347402,4.22717606,0.509200008,0.031997017,0.062225656,0.196960911,0.196960911,-1.766656506
ENST00000356436,ENSG00000145979,TBC1D7,3.97E-08,2.50E-06,-1.223479234,0.22275885,6.814133006,0.512751562,0.004247465,0.094995545,0.022855035,0.094995545,-1.765106236
ENST00000259939,ENSG00000137393,RNF144B,1.25E-11,1.43E-09,-1.221869727,0.180367798,5.583784476,0.482331681,0.005357373,0.059707712,0.041273105,0.059707712,-1.76278421
ENST00000381669,ENSG00000128298,BAIAP2L2,0.000428876,0.010229129,-1.217308262,0.345664562,5.18935387,0.48607739,0.179808941,-0.106665121,0.059159038,0.059159038,-1.756203412
ENST00000020945,ENSG00000019549,SNAI2,1.64E-06,7.45E-05,-1.217037308,0.253914998,8.056368917,0.533719076,0.001524324,0.127421328,0.020859061,0.127421328,-1.755812508
ENST00000382102,ENSG00000164175,SLC45A2,2.02E-09,1.59E-07,-1.213929066,0.202446589,7.244974344,0.491294715,0.028426523,0.05354272,0.02090154,0.05354272,-1.751328265
ENST00000494552,ENSG00000128596,CCDC136,3.20E-05,0.001064605,-1.211665976,0.291343305,4.963680047,0.499863014,0.092483393,0.001311977,0.07727845,0.07727845,-1.74806332
ENST00000561387,ENSG00000246922,UBAP1L,1.03E-05,0.000388395,-1.203193196,0.272727225,4.778442192,0.541129915,0.015753864,0.133006415,0.097905598,0.133006415,-1.735839689
ENST00000394351,ENSG00000187098,MITF,2.08E-18,5.10E-16,-1.202765752,0.137413491,6.387511521,0.444101333,0.011442663,0.024460408,0.026322272,0.026322272,-1.735223019
ENST00000554619,ENSG00000123374,CDK2,0.000206814,0.005481019,-1.195363472,0.322153134,4.807587828,0.512164305,0.113286988,0.007940091,0.094278296,0.094278296,-1.724543793
ENST00000369214,ENSG00000112238,PRDM13,0.000113591,0.003227691,-1.193832286,0.309318174,4.366130842,0.435817203,0.025000379,0.008374516,0.166355086,0.166355086,-1.72233476
ENST00000355295,ENSG00000196116,TDRD7,7.90E-10,6.70E-08,-1.182929069,0.192440638,7.468552057,0.46329188,0.000902969,0.073163829,0.020431355,0.073163829,-1.706604754
ENST00000361487,ENSG00000198807,PAX9,5.85E-13,8.13E-11,-1.180050102,0.163804154,5.774164176,0.443859728,0.015068866,0.038594735,0.036042934,0.038594735,-1.702451285
ENST00000554545,ENSG00000123374,CDK2,3.95E-11,4.17E-09,-1.177723649,0.178277909,5.591367719,0.437427191,0.022531127,0.025456265,0.041034899,0.041034899,-1.699094926
ENST00000288943,ENSG00000158050,DUSP2,2.88E-07,1.52E-05,-1.177259029,0.229420944,4.887517422,0.466387721,0.020191508,0.061947893,0.085076432,0.085076432,-1.69842462
ENST00000236671,ENSG00000117984,CTSD,4.72E-09,3.50E-07,-1.164519218,0.198837746,10.50240166,0.455235344,9.04E-05,0.078982532,0.068965873,0.078982532,-1.68004497
ENST00000393359,ENSG00000135966,TGFBRAP1,0.001148711,0.023606281,-1.16383689,0.35795845,6.128517387,0.475366878,0.226809791,-0.123720535,0.029458714,0.029458714,-1.679060581
ENST00000415432,ENSG00000134215,VAV3,4.52E-10,3.99E-08,-1.162476776,0.186446808,5.553056136,0.427253183,0.027257912,0.020753384,0.042266912,0.042266912,-1.677098352
ENST00000513468,ENSG00000234602,MCIDAS,7.05E-06,0.000278014,-1.158560342,0.257912859,4.709319424,0.401955434,0.025924799,-0.004397482,0.107113287,0.107113287,-1.671448136
ENST00000586263,ENSG00000049759,NEDD4L,0.000126454,0.003554426,-1.156704101,0.301754411,6.690062614,0.538371064,0.109886686,0.072224763,0.023699684,0.072224763,-1.668770148
ENST00000345080,ENSG00000187772,LIN28B,0.001276348,0.025798607,-1.15331602,0.358034191,4.092237809,0.448037979,0.026250542,0.053081152,0.230126422,0.230126422,-1.663882184
ENST00000523906,ENSG00000158669,GPAT4,2.24E-07,1.22E-05,-1.148004079,0.221714302,5.082426736,0.45668371,0.031445092,0.062048114,0.066869372,0.066869372,-1.656218678
ENST00000428572,ENSG00000128298,BAIAP2L2,0.000158387,0.004343812,-1.146184306,0.303421093,4.839536128,0.471654301,0.093657643,0.018692887,0.090471076,0.090471076,-1.653593301
ENST00000308647,ENSG00000160072,ATAD3B,2.86E-11,3.13E-09,-1.144046027,0.171945835,7.612892923,0.424638153,0.001371225,0.057759515,0.020313215,0.057759515,-1.65050842
ENST00000476623,ENSG00000156928,MALSU1,0.000902889,0.019231631,-1.141027828,0.343770144,4.399826967,0.427049593,0.076850253,-0.012607229,0.159505571,0.159505571,-1.646154082
ENST00000340833,ENSG00000101224,CDC25B,0.000267257,0.006821237,-1.140908302,0.312995218,5.165683636,0.435538006,0.135193353,-0.060956264,0.060738661,0.060738661,-1.645981643
ENST00000268616,ENSG00000140948,ZCCHC14,4.47E-17,9.40E-15,-1.139813588,0.135693757,6.792237049,0.402757654,0.004911826,0.031913765,0.02299427,0.031913765,-1.644402305
ENST00000612480,ENSG00000275131,AC241952.1,2.66E-10,2.44E-08,-1.136351972,0.179880572,5.598826883,0.424410836,0.008574649,0.056139391,0.040803245,0.056139391,-1.639408252
ENST00000258672,ENSG00000136169,SETDB2,2.46E-08,1.60E-06,-1.135239104,0.203597399,5.225837078,0.424123628,0.026044318,0.039177307,0.056859484,0.056859484,-1.637802724
ENST00000379070,ENSG00000101290,CDS2,4.46E-10,3.94E-08,-1.133532279,0.181746385,5.552422598,0.396181577,0.023775602,0.010137761,0.042287895,0.042287895,-1.635340298
ENST00000392668,ENSG00000134954,ETS1,9.87E-05,0.00285778,-1.130764559,0.290399026,6.773509887,0.509890873,0.017404122,0.151259067,0.023116648,0.151259067,-1.631347325
ENST00000264399,ENSG00000138669,PRKG2,2.53E-11,2.79E-09,-1.130681044,0.169480564,6.324197368,0.414509026,0.02200248,0.035444843,0.026995092,0.035444843,-1.631226837
